辛弃疾,宋代,西江月·夜行黄沙道中,"
明月别枝惊鹊，清风半夜鸣蝉。稻花香里说丰年，听取蛙声一片。 七八个星天外，两三点雨山前。旧时茅店社林边，路转溪桥忽见。(溪桥 一作：溪头)
",夏天
杨万里,宋代,小池,"
泉眼无声惜细流，树阴照水爱晴柔。小荷才露尖尖角，早有蜻蜓立上头。
",夏天
杨万里,宋代,晓出净慈寺送林子方,"
毕竟西湖六月中，风光不与四时同。接天莲叶无穷碧，映日荷花别样红。
",夏天
白居易,唐代,观刈麦,"
田家少闲月，五月人倍忙。夜来南风起，小麦覆陇黄。妇姑荷箪食，童稚携壶浆，相随饷田去，丁壮在南冈。足蒸暑土气，背灼炎天光，力尽不知热，但惜夏日长。复有贫妇人，抱子在其旁，右手秉遗穗，左臂悬敝筐。听其相顾言，闻者为悲伤。家田输税尽，拾此充饥肠。今我何功德？曾不事农桑。吏禄三百石，岁晏有余粮，念此私自愧，尽日不能忘。
",夏天
赵师秀,宋代,约客,"
黄梅时节家家雨，青草池塘处处蛙。有约不来过夜半，闲敲棋子落灯花。
",夏天
李白,唐代,夏日山中,"
懒摇白羽扇，裸袒青林中。脱巾挂石壁，露顶洒松风。
",夏天
白朴,元代,天净沙·夏,"
云收雨过波添，楼高水冷瓜甜，绿树阴垂画檐。纱厨藤簟，玉人罗扇轻缣。
",夏天
高骈,唐代,山亭夏日,"
绿树阴浓夏日长，楼台倒影入池塘。水晶帘动微风起，满架蔷薇一院香。(水晶帘 一作 水精帘）
",夏天
范成大,宋代,四时田园杂兴·其三十一,"
昼出耘田夜绩麻，村庄儿女各当家。童孙未解供耕织，也傍桑阴学种瓜。
",夏天
杨万里,宋代,闲居初夏午睡起·其一,"
梅子留酸软齿牙，芭蕉分绿与窗纱。日长睡起无情思，闲看儿童捉柳花。
",夏天
李商隐,唐代,晚晴,"
深居俯夹城，春去夏犹清。天意怜幽草，人间重晚晴。 并添高阁迥，微注小窗明。越鸟巢干后，归飞体更轻。
",夏天
孟浩然,唐代,夏日南亭怀辛大,"
山光忽西落，池月渐东上。散发乘夕凉，开轩卧闲敞。荷风送香气，竹露滴清响。欲取鸣琴弹，恨无知音赏。感此怀故人，中宵劳梦想。(中 一作：终)
",夏天
杨万里,宋代,夏夜追凉,"
夜热依然午热同，开门小立月明中。竹深树密虫鸣处，时有微凉不是风。
",夏天
杜甫,唐代,江村,"
清江一曲抱村流，长夏江村事事幽。自去自来堂上燕，相亲相近水中鸥。(堂上 一作：梁上)老妻画纸为棋局，稚子敲针作钓钩。但有故人供禄米，微躯此外更何求？
",夏天
苏轼,宋代,菩萨蛮·回文夏闺怨,"
柳庭风静人眠昼，昼眠人静风庭柳。香汗薄衫凉，凉衫薄汗香。手红冰碗藕，藕碗冰红手。郎笑藕丝长，长丝藕笑郎。
",夏天
范成大,宋代,喜晴,"
窗间梅熟落蒂，墙下笋成出林。连雨不知春去，一晴方觉夏深。
",夏天
李白,唐代,子夜吴歌·夏歌,"
镜湖三百里，菡萏发荷花。五月西施采，人看隘若耶。回舟不待月，归去越王家。
",夏天
司马光,宋代,客中初夏,"
四月清和雨乍晴，南山当户转分明。更无柳絮因风起，惟有葵花向日倾。
",夏天
苏轼,宋代,阮郎归·初夏,"
绿槐高柳咽新蝉。薰风初入弦。碧纱窗下水沈烟。棋声惊昼眠。(水沈 一作 水沉） 微雨过，小荷翻。榴花开欲然。玉盆纤手弄清泉。琼珠碎却圆。
",夏天
苏舜钦,宋代,夏意,"
别院深深夏席清，石榴开遍透帘明。(夏席清 一作：夏簟清)树阴满地日当午，梦觉流莺时一声。
",夏天
白朴,元代,得胜乐·夏,"
酷暑天，葵榴发，喷鼻香十里荷花。兰舟斜缆垂扬下，只宜辅枕簟向凉亭披襟散发。
",夏天
秦观,宋代,纳凉,"
携扙来追柳外凉，画桥南畔倚胡床。月明船笛参差起，风定池莲自在香。
",夏天
苏轼,宋代,贺新郎·夏景,"
乳燕飞华屋。悄无人、桐阴转午，晚凉新浴。手弄生绡白团扇，扇手一时似玉。渐困倚、孤眠清熟。帘外谁来推绣户，枉教人、梦断瑶台曲。又却是，风敲竹。 石榴半吐红巾蹙。待浮花、浪蕊都尽，伴君幽独。秾艳一枝细看取，芳心千重似束。又恐被、秋风惊绿。若待得君来向此，花前对酒不忍触。共粉泪，两簌簌。
",夏天
晏殊,宋代,浣溪沙·玉碗冰寒滴露华,"
玉碗冰寒滴露华，粉融香雪透轻纱。晚来妆面胜荷花。鬓亸欲迎眉际月，酒红初上脸边霞。一场春梦日西斜。
",夏天
白居易,唐代,江楼夕望招客,"
海天东望夕茫茫，山势川形阔复长。灯火万家城四畔，星河一道水中央。风吹古木晴天雨，月照平沙夏夜霜。能就江楼消暑否？比君茅舍较清凉。
",夏天
刘攽,宋代,新晴,"
青苔满地初晴后，绿树无人昼梦余。唯有南风旧相识，偷开门户又翻书。
",夏天
陆游,宋代,幽居初夏,"
湖山胜处放翁家，槐柳阴中野径斜。水满有时观下鹭，草深无处不鸣蛙。箨龙已过头番笋，木笔犹开第一花。叹息老来交旧尽，睡来谁共午瓯茶。
",夏天
陈文述,清代,夏日杂诗,"
水窗低傍画栏开，枕簟萧疏玉漏催。一夜雨声凉到梦，万荷叶上送秋来。
",夏天
陆游,宋代,初夏绝句,"
纷纷红紫已成尘，布谷声中夏令新。夹路桑麻行不尽，始知身是太平人。
",夏天
杨万里,宋代,闲居初夏午睡起·其二,"
松阴一架半弓苔，偶欲看书又懒开。戏掬清泉洒蕉叶，儿童误认雨声来。
",夏天
杜甫,唐代,夏夜叹,"
永日不可暮，炎蒸毒我肠。安得万里风，飘飖吹我裳。昊天出华月，茂林延疏光。仲夏苦夜短，开轩纳微凉。虚明见纤毫，羽虫亦飞扬。物情无巨细，自适固其常。念彼荷戈士，穷年守边疆。何由一洗濯，执热互相望。竟夕击刁斗，喧声连万方。青紫虽被体，不如早还乡。北城悲笳发，鹳鹤号且翔。况复烦促倦，激烈思时康。
",夏天
李商隐,唐代,乐游原,"
万树鸣蝉隔岸虹，乐游原上有西风。 羲和自趁虞泉宿，不放斜阳更向东。
",夏天
欧阳修,宋代,临江仙·柳外轻雷池上雨,"
柳外轻雷池上雨，雨声滴碎荷声。小楼西角断虹明。阑干倚处，待得月华生。 燕子飞来窥画栋，玉钩垂下帘旌。凉波不动簟纹平。水精双枕，傍有堕钗横。
",夏天
李重元,宋代,忆王孙·夏词,"
风蒲猎猎小池塘，过雨荷花满院香，沉李浮瓜冰雪凉。竹方床，针线慵拈午梦长。
",夏天
杜牧,唐代,齐安郡后池绝句,"
菱透浮萍绿锦池，夏莺千啭弄蔷薇。尽日无人看微雨，鸳鸯相对浴红衣。
",夏天
蔡确,宋代,夏日登车盖亭,"
纸屏石枕竹方床，手倦抛书午梦长。睡起莞然成独笑，数声渔笛在沧浪。
",夏天
戴复古,宋代,初夏游张园,"
乳鸭池塘水浅深，熟梅天气半晴阴。东园载酒西园醉，摘尽枇杷一树金。
",夏天
杜甫,唐代,绝句漫兴九首·其七,"
糁径杨花铺白毡，点溪荷叶叠青钱。笋根雉子无人见，沙上凫雏傍母眠。
",夏天
崔道融,唐代,溪上遇雨二首,"
回塘雨脚如缫丝，野禽不起沈鱼飞。耕蓑钓笠取未暇，秋田有望从淋漓。
坐看黑云衔猛雨，喷洒前山此独晴。忽惊云雨在头上，却是山前晚照明。
",夏天
朱淑真,宋代,初夏,"
竹摇清影罩幽窗，两两时禽噪夕阳。谢却海棠飞尽絮，困人天气日初长。
",夏天
王维,唐代,渭川田家,"
斜光照墟落，穷巷牛羊归。野老念牧童，倚杖候荆扉。雉雊麦苗秀，蚕眠桑叶稀。田夫荷锄立，相见语依依。即此羡闲逸，怅然吟式微。
",夏天
王令,宋代,暑旱苦热,"
清风无力屠得热，落日着翅飞上山。人固已惧江海竭，天岂不惜河汉干？昆仑之高有积雪，蓬莱之远常遗寒。不能手提天下往，何忍身去游其间？
",夏天
陆游,宋代,乌夜啼·纨扇婵娟素月,"
纨扇婵娟素月，纱巾缥缈轻烟。高槐叶长阴初合，清润雨馀天。弄笔斜行小草，钩帘浅醉闲眠。更无一点尘埃到，枕上听新蝉。
",夏天
张耒,宋代,夏日三首·其一,"
长夏村墟风日清，檐牙燕雀已生成。蝶衣晒粉花枝舞，蛛网添丝屋角晴。落落疏帘邀月影，嘈嘈虚枕纳溪声。久斑两鬓如霜雪，直欲渔樵过此生。
",夏天
项鸿祚,清代,清平乐·池上纳凉,"
水天清话，院静人销夏。蜡炬风摇帘不下，竹影半墙如画。醉来扶上桃笙，熟罗扇子凉轻。一霎荷塘过雨，明朝便是秋声。
",夏天
薛昂夫,元代,西湖杂咏·夏,"
晴云轻漾，熏风无浪，开樽避暑争相向。映湖光，逞新妆。 笙歌鼎沸南湖荡，今夜且休回画舫。风，满座凉；莲，入梦香。
",夏天
纳兰性德,清代,酒泉子·谢却荼蘼,"
谢却荼蘼，一片月明如水。篆香消，犹未睡，早鸦啼。嫩寒无赖罗衣薄，休傍阑干角。最愁人，灯欲落，雁还飞。
",夏天
周邦彦,宋代,鹤冲天·梅雨霁,"
梅雨霁，暑风和。高柳乱蝉多。小园台榭远池波。鱼戏动新荷。 薄纱厨，轻羽扇。枕冷簟凉深院。此时情绪此时天。无事小神仙。
",夏天
柳宗元,唐代,夏昼偶作,"
南州溽暑醉如酒，隐几熟眠开北牖。日午独觉无馀声，山童隔竹敲茶臼。
",夏天
陶渊明,魏晋,和郭主簿·其一,"
蔼蔼堂前林，中夏贮清阴。凯风因时来，回飙开我襟。息交游闲业，卧起弄书琴。园蔬有余滋，旧谷犹储今。营己良有极，过足非所钦。舂秫作美酒，酒熟吾自斟。弱子戏我侧，学语未成音。此事真复乐，聊用忘华簪。遥遥望白云，怀古一何深！
",夏天
张大烈,未知,阮郎归·立夏,"
绿阴铺野换新光，薰风初昼长。小荷贴水点横塘，蝶衣晒粉忙。茶鼎熟，酒卮扬，醉来诗兴狂。燕雏似惜落花香，双衔归画梁。
",夏天
谢逸,宋代,千秋岁·咏夏景,"
楝花飘砌。蔌蔌清香细。梅雨过，萍风起。情随湘水远，梦绕吴峰翠。琴书倦，鹧鸪唤起南窗睡。 密意无人寄。幽恨凭谁洗。修竹畔，疏帘里。歌余尘拂扇，舞罢风掀袂。人散后，一钩淡月天如水。
",夏天
智生,清代,夏词,"
炎威天气日偏长，汗湿轻罗倚画窗。蜂蝶不知春已去，又衔花瓣到兰房。
",夏天
张先,宋代,画堂春·外湖莲子长参差,"
外湖莲子长参差，霁山青处鸥飞。水天溶漾画桡迟，人影鉴中移。桃叶浅声双唱，杏红深色轻衣。小荷障面避斜晖，分得翠阴归。
",夏天
白居易,唐代,池上早夏,"
水积春塘晚，阴交夏木繁。舟船如野渡，篱落似江村。静拂琴床席，香开酒库门。慵闲无一事，时弄小娇孙。
",夏天
韦应物,唐代,夏花明,"
夏条绿已密，朱萼缀明鲜。炎炎日正午，灼灼火俱燃。翻风适自乱，照水复成妍。归视窗间字，荧煌满眼前。
",夏天
谢灵运,南北朝,游赤石进帆海,"
首夏犹清和，芳草亦未歇。水宿淹晨暮，阴霞屡兴没。周览倦瀛壖，况乃陵穷发。川后时安流，天吴静不发。扬帆采石华，挂席拾海月。溟涨无端倪，虚舟有超越。仲连轻齐组，子牟眷魏阙。矜名道不足，适己物可忽。请附任公言，终然谢天伐。
",夏天
周邦彦,宋代,浣溪沙·翠葆参差竹径成,"
翠葆参差竹径成。新荷跳雨泪珠倾。曲阑斜转小池亭。 风约帘衣归燕急，水摇扇影戏鱼惊。柳梢残日弄微晴。
",夏天
关汉卿,元代,大德歌·夏,"
俏冤家，在天涯，偏那里绿杨堪系马。困坐南窗下，数对清风想念他。蛾眉淡了教谁画？瘦岩岩羞带石榴花。
",夏天
晏殊,宋代,浣溪沙·杨柳阴中驻彩旌,"
杨柳阴中驻彩旌。芰荷香里劝金觥。小词流入管弦声。只有醉吟宽别恨，不须朝暮促归程。雨条烟叶系人情。
",夏天
辛弃疾,宋代,念奴娇·西湖和人韵,"
晚风吹雨，战新荷、声乱明珠苍璧。谁把香奁收宝镜，云锦红涵湖碧。飞鸟翻空，游鱼吹浪，惯趁笙歌席。坐中豪气，看公一饮千石。遥想处士风流，鹤随人去，老作飞仙伯。茅舍疏篱今在否，松竹已非畴昔。欲说当年，望湖楼下，水与云宽窄。醉中休问，断肠桃叶消息。
",夏天
窦叔向,唐代,夏夜宿表兄话旧,"
夜合花开香满庭，夜深微雨醉初醒。远书珍重何曾达，旧事凄凉不可听。去日儿童皆长大，昔年亲友半凋零。明朝又是孤舟别，愁见河桥酒幔青。
",夏天
李白,唐代,白田马上闻莺,"
黄鹂啄紫椹，五月鸣桑枝。我行不记日，误作阳春时。蚕老客未归，白田已缫丝。驱马又前去，扪心空自悲。
",夏天
祝允明,明代,首夏山中行吟,"
梅子青，梅子黄，菜肥麦熟养蚕忙。山僧过岭看茶老，村女当垆煮酒香。
",夏天
文征明,明代,青玉案·庭下石榴花乱吐,"
庭下石榴花乱吐，满地绿阴亭午。午睡觉来时自语，悠扬魂梦，黯然情绪，蝴蝶过墙去。骎骎娇眼开仍，悄无人至还凝伫。团扇不摇风自举，盈盈翠竹，纤纤白苎，不受些儿暑。
",夏天
苏轼,宋代,菩萨蛮·夏景回文,"
火云凝汗挥珠颗。颗珠挥汗凝云火。琼暖碧纱轻。轻纱碧暖琼。晕腮嫌枕印。印枕嫌腮晕。闲照晚妆残。残妆晚照闲。
",夏天
柳永,宋代,女冠子·淡烟飘薄,"
淡烟飘薄。莺花谢、清和院落。树阴翠、密叶成幄。麦秋霁景，夏云忽变奇峰、倚寥廊。波暖银塘，涨新萍绿鱼跃。想端忧多暇，陈王是日，嫩苔生阁。正铄石天高，流金昼永，楚榭光风转蕙，披襟处、波翻翠幕。以文会友，沈李浮瓜忍轻诺。别馆清闲，避炎蒸、岂须河朔。但尊前随分，雅歌艳舞，尽成欢乐。
",夏天
孟浩然,唐代,夏日浮舟过陈大水亭 / 浮舟过滕逸人别业,"
水亭凉气多，闲棹晚来过。涧影见松竹，潭香闻芰荷。 野童扶醉舞，山鸟助酣歌。幽赏未云遍，烟光奈夕何。
",夏天
柳宗元,唐代,夏夜苦热登西楼,"
苦热中夜起，登楼独褰衣。山泽凝暑气，星汉湛光辉。火晶燥露滋，野静停风威。探汤汲阴井，炀灶开重扉。凭阑久彷徨，流汗不可挥。莫辩亭毒意，仰诉璿与玑。谅非姑射子，静胜安能希。
",夏天
元稹,唐代,咏廿四气诗·小暑六月节,"
倏忽温风至，因循小暑来。竹喧先觉雨，山暗已闻雷。户牖深青霭，阶庭长绿苔。鹰鹯新习学，蟋蟀莫相催。
",夏天
韩偓,唐代,夏夜,"
猛风飘电黑云生，霎霎高林簇雨声。夜久雨休风又定，断云流月却斜明。
",夏天
韩琦,宋代,北塘避暑,"
尽室林塘涤暑烦，旷然如不在尘寰。谁人敢议清风价，无乐能过百日闲。水鸟得鱼长自足，岭云含雨只空还。酒阑何物醒魂梦，万柄莲香一枕山。
",夏天
柳宗元,唐代,构法华寺西亭,"
窜身楚南极，山水穷险艰。步登最高寺，萧散任疏顽。西垂下斗绝，欲似窥人寰。反如在幽谷，榛翳不可攀。命童恣披翦，葺宇横断山。割如判清浊，飘若升云间。远岫攒众顶，澄江抱清湾。夕照临轩堕，栖鸟当我还。菡萏溢嘉色，筼筜遗清斑。神舒屏羁锁，志适忘幽潺。弃逐久枯槁，迨今始开颜。赏心难久留，离念来相关。北望间亲爱，南瞻杂夷蛮。置之勿复道，且寄须臾闲。
",夏天
陶渊明,魏晋,和胡西曹示顾贼曹,"
蕤宾五月中，清朝起南颸。不驶亦不驰，飘飘吹我衣。重云蔽白日，闲雨纷微微。流目视西园，烨烨荣紫葵。于今甚可爱，奈何当复衰！感物愿及时，每恨靡所挥。悠悠待秋稼，寥落将赊迟。逸想不可淹，猖狂独长悲！
",夏天
毛滂,宋代,烛影摇红·松窗午梦初觉,"
一亩清阴，半天潇洒松窗午。床头秋色小屏山，碧帐垂烟缕。枕畔风摇绿户。唤人醒、不教梦去。可怜恰到，瘦石寒泉，冷云幽处。
",夏天
欧阳修,宋代,五绝·小满,"
夜莺啼绿柳，皓月醒长空。最爱垄头麦，迎风笑落红。
",夏天
苏轼,宋代,减字木兰花·回风落景,"
五月二十四日，会无咎之随斋。主人汲泉置大盆中，渍白芙蓉，坐客翛然，无复有病暑意。
回风落景。散乱东墙疏竹影。满坐清微。入袖寒泉不湿衣。梦回酒醒。百尺飞澜鸣碧井。雪洒冰麾。散落佳人白玉肌。
",夏天
